,bkg_norm,signal_norm,spectral_index,decay_rate1,decay_rate2,llh,delta_llh,m1_tau1,m2_tau2
1403,9.510385878495564e-05,0.031108961304752873,3.2019573209212875,8.571428571428571,0.6122448979591837,-293600.4216831714,0.012306979391723871,2.4005025973546097,-5.558681076114777
1404,9.601580769575257e-05,0.03274090732034075,3.2038337792083706,8.571428571428571,0.8163265306122449,-293600.4210962278,0.012893923034425825,2.4005025973546097,-5.354599443461716
1405,9.517932613352426e-05,0.0353012567386752,3.2068996785898474,8.571428571428571,1.0204081632653061,-293600.4199411163,0.014049034507479519,2.4005025973546097,-5.150517810808653
1406,9.461191286038309e-05,0.0393402833924649,3.21165514355719,8.571428571428571,1.2244897959183674,-293600.41756032716,0.0164298236486502,2.4005025973546097,-4.946436178155592
1407,9.906119458475784e-05,0.04571784984557342,3.2191754506197876,8.571428571428571,1.4285714285714286,-293600.4124686075,0.021521543327253312,2.4005025973546097,-4.742354545502531
1408,0.00011065288333910442,0.05567505740114349,3.230943070546096,8.571428571428571,1.6326530612244898,-293600.40135667665,0.03263347415486351,2.4005025973546097,-4.53827291284947
1409,0.0001445228448260591,0.07096334521220854,3.2489723380628863,8.571428571428571,1.836734693877551,-293600.3771937882,0.05679636262357235,2.4005025973546097,-4.334191280196409
1410,0.00022486529906127635,0.09401642644829976,3.275984370401165,8.571428571428571,2.0408163265306123,-293600.326524072,0.10746607882902026,2.4005025973546097,-4.130109647543348
1411,0.0003890141911924478,0.1280420230096824,3.3155147921534645,8.571428571428571,2.2448979591836737,-293600.22873555106,0.20525459974305704,2.4005025973546097,-3.926028014890285
1412,0.0006667692366751736,0.1768614670155545,3.3709026795304053,8.571428571428571,2.4489795918367347,-293600.0668216932,0.3671684575965628,2.4005025973546097,-3.721946382237224
1413,0.0009630230764000562,0.24564390161801844,3.4464289043649132,8.571428571428571,2.6530612244897958,-293599.8616335509,0.5723565999069251,2.4005025973546097,-3.517864749584163
1414,0.0010370372183214275,0.3381064219369172,3.5404777579057196,8.571428571428571,2.857142857142857,-293599.7067811304,0.7272090204060078,2.4005025973546097,-3.313783116931102
1415,0.0009053825457182985,0.4437212930458482,3.621183959138587,8.571428571428571,3.0612244897959187,-293599.6888287301,0.745161420723889,2.4005025973546097,-3.109701484278041
1416,0.001047811412184836,0.5381323023360537,3.6431619257620333,8.571428571428571,3.2653061224489797,-293599.7020670982,0.7319230526336469,2.4005025973546097,-2.90561985162498
1417,0.00145943535335553,0.6124913882692328,3.6158616580844436,8.571428571428571,3.4693877551020407,-293599.6155965112,0.818393639579881,2.4005025973546097,-2.701538218971919
1418,0.00180597859863413,0.6707153872329198,3.567227340986395,8.571428571428571,3.673469387755102,-293599.45056512044,0.9834250303683802,2.4005025973546097,-2.497456586318858
1419,0.0019421177309511919,0.7169421244684809,3.5125449317792,8.571428571428571,3.8775510204081636,-293599.27458854084,1.159401609969791,2.4005025973546097,-2.293374953665797
1420,0.0018680923272455818,0.7536801000264529,3.4580953120746485,8.571428571428571,4.081632653061225,-293599.1464545278,1.2875356230069883,2.4005025973546097,-2.089293321012736
1421,0.0016365329169768204,0.7824110275332886,3.406592577896602,8.571428571428571,4.285714285714286,-293599.10374850733,1.3302416434744373,2.4005025973546097,-1.885211688359675
1422,0.0013489087547450573,0.8038123153969361,3.3591313488695063,8.571428571428571,4.4897959183673475,-293599.143058919,1.2909312318079174,2.4005025973546097,-1.6811300557066122
1423,0.001090557146520991,0.8184786634531003,3.3167681615736453,8.571428571428571,4.6938775510204085,-293599.2313229808,1.2026671700295992,2.4005025973546097,-1.4770484230535512
1424,0.0009119695556750007,0.82748064247424,3.2806331669479043,8.571428571428571,4.8979591836734695,-293599.3317736019,1.1022165489266627,2.4005025973546097,-1.2729667904004902
1425,0.0008104815095527812,0.8323232560231232,3.251779582853087,8.571428571428571,5.1020408163265305,-293599.41940003686,1.0145901139476337,2.4005025973546097,-1.0688851577474292
1426,0.0007784456324384414,0.834334691479341,3.229889673758879,8.571428571428571,5.3061224489795915,-293599.4845592758,0.9494308750145137,2.4005025973546097,-0.8648035250943682
1427,0.0007832453320448543,0.8347712097890025,3.2144052736633957,8.571428571428571,5.510204081632653,-293599.5282428379,0.9057473128777929,2.4005025973546097,-0.6607218924413054
1428,0.0008032945191044382,0.834553091901739,3.204042794385545,8.571428571428571,5.714285714285714,-293599.55543051026,0.8785596405505203,2.4005025973546097,-0.4566402597882444
1429,0.0008229406815870653,0.8341792342508064,3.1974787155503783,8.571428571428571,5.918367346938775,-293599.5712742528,0.8627158980234526,2.4005025973546097,-0.2525586271351834
1430,0.0008388651351191191,0.833825327221115,3.193539321443501,8.571428571428571,6.122448979591837,-293599.57995469164,0.8540354591677897,2.4005025973546097,-0.04847699448212239
1431,0.0008507556784791408,0.8335683144188142,3.1913140549497188,8.571428571428571,6.326530612244898,-293599.58446684707,0.8495233037392609,2.4005025973546097,0.15560463817093861
1432,0.0008582578440370339,0.8333853921521372,3.190043454093446,8.571428571428571,6.530612244897959,-293599.5867184938,0.8472716570249759,2.4005025973546097,0.3596862708239996
1433,0.0008632548108153909,0.8332874283730644,3.189352042577799,8.571428571428571,6.73469387755102,-293599.58781068213,0.8461794686736539,2.4005025973546097,0.5637679034770606
1434,0.0008630459913448496,0.833268098399831,3.1890060147342565,8.571428571428571,6.938775510204081,-293599.58833141846,0.8456587323453277,2.4005025973546097,0.7678495361301216
1435,0.0008650527493154418,0.8332171548890858,3.1888821903137474,8.571428571428571,7.142857142857143,-293599.5885769178,0.845413232978899,2.4005025973546097,0.9719311687831826
1436,0.0008666202579058764,0.8331908451140478,3.188789521940239,8.571428571428571,7.346938775510204,-293599.588691499,0.8452986517804675,2.4005025973546097,1.1760128014362436
1437,0.000867670051050532,0.8331565807381095,3.1886221180141208,8.571428571428571,7.551020408163265,-293599.588744373,0.8452457778039388,2.4005025973546097,1.3800944340893047
1438,0.0008671015411804256,0.8331793377184964,3.1886577398754694,8.571428571428571,7.755102040816327,-293599.5887682717,0.8452218791353516,2.4005025973546097,1.5841760667423657
1439,0.0008678824401779265,0.8331946190663977,3.18868075317769,8.571428571428571,7.959183673469388,-293599.5887786594,0.845211491396185,2.4005025973546097,1.7882576993954302
1440,0.0008695268304836427,0.8331233995604048,3.188587973144696,8.571428571428571,8.16326530612245,-293599.58878310217,0.8452070486382581,2.4005025973546097,1.9923393320484877
1441,0.0008670437169596518,0.8331718598125839,3.1886436540602636,8.571428571428571,8.36734693877551,-293599.58878520323,0.8452049475745298,2.4005025973546097,2.1964209647015522
1442,0.0008670744201252586,0.8331783793988333,3.188648581047684,8.571428571428571,8.571428571428571,-293599.5887860737,0.8452040770789608,2.4005025973546097,2.4005025973546097
1443,0.0008665678901404626,0.8331939451068489,3.188665336009977,8.571428571428571,8.775510204081632,-293599.5887864161,0.8452037347014993,2.4005025973546097,2.6045842300076743
1444,0.0008660666580420603,0.833197322889686,3.188637326044632,8.571428571428571,8.979591836734695,-293599.5887865557,0.8452035951195285,2.4005025973546097,2.8086658626607353
1445,0.0008667789964890468,0.833179525401597,3.1886386487116076,8.571428571428571,9.183673469387756,-293599.5887866589,0.8452034919173457,2.4005025973546097,3.0127474953137963
1446,0.0008678202327293602,0.8331708482621708,3.188644333028185,8.571428571428571,9.387755102040817,-293599.5887866769,0.8452034739311785,2.4005025973546097,3.2168291279668573
1447,0.0008695899173458891,0.833130906035923,3.1885630767155675,8.571428571428571,9.591836734693878,-293599.5887865402,0.8452036106027663,2.4005025973546097,3.4209107606199183
1448,0.0008692829703719515,0.8331439461248781,3.188574200121568,8.571428571428571,9.795918367346939,-293599.58878659,0.8452035608352162,2.4005025973546097,3.6249923932729793
1449,0.0008679548599927005,0.8331627086680484,3.188634428927106,8.571428571428571,10.0,-293599.58878668107,0.8452034697402269,2.4005025973546097,3.8290740259260403
1450,9.68225688040685e-05,0.029082629071858854,3.1995874588118918,8.877551020408163,0.0,-293600.4222705688,0.011719582020305097,2.706625046334203,-6.17092597407396
1451,9.800812962180396e-05,0.029460155844528376,3.1999865812127757,8.877551020408163,0.20408163265306123,-293600.4221702288,0.011819922016002238,2.706625046334203,-5.966844341420899
1452,9.737077342541847e-05,0.03010773504793962,3.200740470735505,8.877551020408163,0.40816326530612246,-293600.421996071,0.01199407980311662,2.706625046334203,-5.762762708767838
1453,9.695947939520964e-05,0.031118084536967447,3.2020163289980097,8.877551020408163,0.6122448979591837,-293600.4216830224,0.01230712840333581,2.706625046334203,-5.558681076114777
1454,9.742280309147273e-05,0.03270523798141337,3.203824734753596,8.877551020408163,0.8163265306122449,-293600.421096253,0.01289389783050865,2.706625046334203,-5.354599443461716
1455,9.539794260142761e-05,0.035301771565760635,3.2069314294618243,8.877551020408163,1.0204081632653061,-293600.419941023,0.014049127814359963,2.706625046334203,-5.150517810808653
1456,9.604797421381014e-05,0.039313439786146064,3.2116422507203994,8.877551020408163,1.2244897959183674,-293600.4175603066,0.0164298441959545,2.706625046334203,-4.946436178155592
1457,9.943179169059979e-05,0.045717678258517656,3.219184562149584,8.877551020408163,1.4285714285714286,-293600.4124685942,0.0215215565986,2.706625046334203,-4.742354545502531
1458,0.00011230397008377104,0.05565609150153235,3.2309352796546955,8.877551020408163,1.6326530612244898,-293600.40135669074,0.032633460068609565,2.706625046334203,-4.53827291284947
1459,0.00014503322873401437,0.0709236897075006,3.2489384071555683,8.877551020408163,1.836734693877551,-293600.3771937734,0.05679637740831822,2.706625046334203,-4.334191280196409
1460,0.00022630674249169252,0.09398474840755562,3.2759545402118686,8.877551020408163,2.0408163265306123,-293600.32652395265,0.10746619815472513,2.706625046334203,-4.130109647543348
1461,0.00039074950951865727,0.1280204061131594,3.3154584115105923,8.877551020408163,2.2448979591836737,-293600.2287355587,0.20525459211785346,2.706625046334203,-3.926028014890285
1462,0.0006667111483508945,0.1768487831566343,3.370931581704817,8.877551020408163,2.4489795918367347,-293600.06682165526,0.3671684955479577,2.706625046334203,-3.721946382237224
1463,0.0009598487608230412,0.24565299578800226,3.4464051625171828,8.877551020408163,2.6530612244897958,-293599.8616335109,0.5723566398955882,2.706625046334203,-3.517864749584163
1464,0.0010364195201564943,0.33808947345534335,3.540415695943958,8.877551020408163,2.857142857142857,-293599.70678102324,0.7272091275663115,2.706625046334203,-3.313783116931102
1465,0.0009054692998700495,0.4437199359662508,3.6211816255683127,8.877551020408163,3.0612244897959187,-293599.68882868945,0.7451614613528363,2.706625046334203,-3.109701484278041
1466,0.001046598749338939,0.5381572043624276,3.643214707583888,8.877551020408163,3.2653061224489797,-293599.70206699637,0.7319231544388458,2.706625046334203,-2.90561985162498
1467,0.0014540877443485617,0.6125478869593309,3.615924634485676,8.877551020408163,3.4693877551020407,-293599.61559670314,0.818393447669223,2.706625046334203,-2.701538218971919
1468,0.001804126819450371,0.6707419208097709,3.567293055222969,8.877551020408163,3.673469387755102,-293599.450565207,0.9834249438135885,2.706625046334203,-2.497456586318858
1469,0.0019435346128218302,0.7169366532768203,3.5124985761305063,8.877551020408163,3.8775510204081636,-293599.27458853606,1.1594016147428192,2.706625046334203,-2.293374953665797
1470,0.0018678087741555581,0.7536749461348572,3.458101295421121,8.877551020408163,4.081632653061225,-293599.1464544845,1.287535666313488,2.706625046334203,-2.089293321012736
1471,0.001638471873118431,0.7823959405864387,3.4065757992325194,8.877551020408163,4.285714285714286,-293599.10374852206,1.330241628747899,2.706625046334203,-1.885211688359675
1472,0.0013521574892177556,0.8037703030623301,3.359083214735505,8.877551020408163,4.4897959183673475,-293599.14305897936,1.290931171446573,2.706625046334203,-1.6811300557066122
1473,0.0010886859484786433,0.8184673102448945,3.316733799435927,8.877551020408163,4.6938775510204085,-293599.23132305016,1.2026671006460674,2.706625046334203,-1.4770484230535512
1474,0.0009095810831467241,0.8275181201893701,3.280690796473228,8.877551020408163,4.8979591836734695,-293599.33177410904,1.1022160417633131,2.706625046334203,-1.2729667904004902
1475,0.0008122086274650645,0.832310875050766,3.2517263072176554,8.877551020408163,5.1020408163265305,-293599.4194006073,1.0145895435125567,2.706625046334203,-1.0688851577474292
1476,0.0007807631175541631,0.8342739348096343,3.229837386623919,8.877551020408163,5.3061224489795915,-293599.48455988086,0.9494302699458785,2.706625046334203,-0.8648035250943682
