,decay_rate,bkg_norm,signal_norm,spectral_index,theta_12,theta_13,theta_23,delta_cp,llh,delta_llh
134,2.6867167919799497,0.00092055271155182,0.1951109150421521,3.4907412098131276,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.71277432505,0.6283803434926085
135,2.706766917293233,0.0009416889702987158,0.20465648854823384,3.5013495378970365,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.69206570636,0.6490889621782117
136,2.726817042606516,0.0009599928583918321,0.21452681068482735,3.512122373052505,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.67240896664,0.668745701899752
137,2.7468671679197993,0.0009707476764376653,0.2247397274425533,3.523425911517967,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.6540157565,0.6871389120351523
138,2.7669172932330826,0.0009742609001217456,0.23530780646971058,3.5349292916497848,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.63710118894,0.7040534795960411
139,2.7869674185463658,0.00097808505432318,0.2461650870479084,3.5468005006373677,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.621883179,0.7192714895354584
140,2.807017543859649,0.0009743547042494239,0.25729484310649303,3.5587954704902294,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.60857520445,0.7325794640928507
141,2.827067669172932,0.0009664915190829323,0.2687897337127248,3.5710713179779208,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.59738280333,0.7437718652072363
142,2.8471177944862154,0.0009503688693688014,0.2805985729899051,3.5835829340302965,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.5884952711,0.7526593974325806
143,2.8671679197994986,0.0009304493631634268,0.2926035878168932,3.596036641647188,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.58207887935,0.7590757891885005
144,2.887218045112782,0.000904446925778982,0.3048809985917055,3.608593387243102,0.552268050859363,0.1493318452306808,0.6708203932499369,-130.0,-293620.57826863084,0.7628860377008095
